SampleID,Transect,Site,ExposureLength,TrapID,Host,Parasitoid,Diagram ShortCode,Parasitised,Group
5944,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
5946,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
5947,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
5950,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
5958,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
5959,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
5966,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
5974,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
5981,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
5982,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
5983,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
5986,Kirrama,K150,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
5991,Kirrama,K150,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
5996,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6000,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6007,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6013,Kirrama,K150,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6017,Kirrama,K150,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6019,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6021,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6022,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6034,Kirrama,K070,medium,B7,NA,Unparasitised,NA,FALSE,Core
6035,Kirrama,K070,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6036,Kirrama,K070,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6037,Kirrama,K070,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6038,Kirrama,K070,medium,B7,rubida,Unparasitised,NA,FALSE,Core
6039,Kirrama,K070,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6041,Kirrama,K070,medium,B7,pseudoananassae,Unparasitised,NA,FALSE,Core
6043,Kirrama,K150,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
6044,Kirrama,K150,long,B12,NA,Unparasitised,NA,TRUE,Screen Only
6045,Kirrama,K150,long,B12,NA,Unparasitised,NA,TRUE,Screen Only
6048,Kirrama,K150,long,B12,NA,Unparasitised,NA,TRUE,Screen Only
6054,Kirrama,K150,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6055,Kirrama,K150,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6056,Kirrama,K150,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6058,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6059,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Core
6060,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6061,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Core
6062,Kirrama,K070,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
6063,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6064,Kirrama,K070,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
6065,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6066,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6067,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6068,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6069,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6070,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6071,Kirrama,K070,medium,B15,pandora,Leptopilina sp. 1,LP1,TRUE,Enriching
6072,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6073,Kirrama,K070,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6074,Kirrama,K070,medium,B11,bipectinata,Unparasitised,NA,FALSE,Core
6075,Kirrama,K070,medium,B11,pseudoananassae,Unparasitised,NA,FALSE,Core
6076,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6077,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6078,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6080,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Core
6081,Kirrama,K070,medium,B11,rubida,Unparasitised,NA,FALSE,Core
6082,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6083,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6084,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6085,Paluma,P070,short,B11,bipectinata,Unidentified,U,TRUE,Enriching
6086,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6087,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6088,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6089,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6090,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6091,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6092,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
6093,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
6094,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6095,Paluma,P070,short,B11,rubida,Leptopilina sp. 1,LP1,TRUE,Enriching
6096,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6097,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
6098,Paluma,P070,short,B15,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Core
6099,Paluma,P070,short,B15,bipectinata,Unparasitised,NA,FALSE,Core
6100,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6101,Paluma,P070,short,B15,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
6102,Paluma,P070,short,B15,bipectinata,Unparasitised,NA,FALSE,Core
6103,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Core
6104,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6105,Paluma,P070,short,B15,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Core
6242,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6244,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6247,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6252,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6255,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6257,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6260,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6266,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6269,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6275,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
6276,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
6278,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
6280,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
6281,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
6286,Paluma,P780,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
6290,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6291,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6292,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6293,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6294,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6295,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6296,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6297,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6304,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6309,Paluma,P780,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6312,Paluma,P780,long,B8,NA,Unparasitised,NA,TRUE,Screen Only
6318,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6320,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6322,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
6326,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
6329,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
6354,Paluma,P880,medium,B13,pseudotakahashii,Leptopilina sp. 1,LP1,TRUE,Enriching
6355,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6356,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6357,Paluma,P880,medium,B13,birchii,Leptopilina sp. 1,LP1,TRUE,Enriching
6358,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6359,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6360,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6361,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6362,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6363,Paluma,P880,medium,B13,pallidifrons,Leptopilina sp. 1,LP1,TRUE,Core
6364,Paluma,P880,medium,B13,pseudotakahashii,Unparasitised,NA,FALSE,Core
6365,Paluma,P880,medium,B13,pseudotakahashii,Unparasitised,NA,FALSE,Core
6366,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6367,Paluma,P880,medium,B13,NA,Unparasitised,NA,TRUE,Core
6368,Paluma,P880,medium,B13,pseudotakahashii,Unparasitised,NA,TRUE,Core
6369,Paluma,P880,medium,B13,pallidifrons,Unparasitised,NA,FALSE,Core
6370,Paluma,P880,long,B12,pallidifrons,Unparasitised,NA,FALSE,Core
6372,Paluma,P880,long,B12,pallidifrons,Unparasitised,NA,FALSE,Core
6374,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Core
6375,Paluma,P880,long,B12,pallidifrons,Unparasitised,NA,FALSE,Core
6376,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Core
6377,Paluma,P880,long,B12,immigrans,Unparasitised,NA,FALSE,Core
6378,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6379,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6380,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6381,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6382,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6383,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6384,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6385,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6387,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6391,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6395,Paluma,P880,medium,B11,rubida,Unparasitised,NA,FALSE,Core
6396,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6397,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Core
6398,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6399,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6400,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6401,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6403,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
6409,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
6412,Paluma,P590,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6415,Paluma,P590,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6417,Paluma,P590,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
6419,Paluma,P590,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6420,Paluma,P590,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6421,Paluma,P590,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6423,Paluma,P590,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6425,Paluma,P590,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6430,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6432,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6437,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
6438,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
6444,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6448,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
6455,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6466,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6468,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6475,Paluma,P590,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6479,Paluma,P590,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6490,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6491,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6492,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6499,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6504,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6505,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
6507,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6509,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6513,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
6517,Paluma,P650,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6523,Paluma,P650,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6527,Paluma,P650,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
6531,Paluma,P650,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6537,Paluma,P650,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
6539,Paluma,P650,long,B8,NA,Unparasitised,NA,TRUE,Screen Only
6540,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6541,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6543,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6544,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6545,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
6642,Paluma,P350,long,B6,rubida,Asobara sp. 1,A1,TRUE,Core
6645,Paluma,P350,long,B6,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
6646,Paluma,P350,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
6647,Paluma,P350,long,B6,rubida,Asobara sp. 2,A2,TRUE,Enriching
6648,Paluma,P350,long,B6,NA,Asobara sp. 1,A1,TRUE,Core
6649,Paluma,P350,long,B6,rubida,Unparasitised,NA,FALSE,Core
6650,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6651,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6653,Paluma,P350,long,B10,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
6655,Paluma,P350,long,B10,rubida,Asobara sp. 2,A2,TRUE,Core
6656,Paluma,P350,long,B10,rubida,Asobara sp. 1,A1,TRUE,Enriching
6657,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
6659,Paluma,P350,medium,B1,rubida,Unparasitised,NA,FALSE,Core
6661,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6662,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6663,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6664,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6665,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
6666,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Core
6667,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Core
6668,Paluma,P350,medium,B15,rubida,Unparasitised,NA,FALSE,Core
6669,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6670,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Core
6671,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6673,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6674,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6675,Paluma,P350,medium,B3,NA,Asobara sp. 1,A1,TRUE,Screen Only
6676,Paluma,P350,medium,B3,pseudoananassae,Unparasitised,NA,FALSE,Core
6677,Paluma,P350,medium,B3,birchii,Unparasitised,NA,FALSE,Core
6678,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
6680,Paluma,P350,medium,B3,pandora,Unparasitised,NA,FALSE,Core
6684,Paluma,P350,long,B2,rubida,Unparasitised,NA,FALSE,Core
6685,Paluma,P350,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
6687,Paluma,P350,long,B2,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
6688,Paluma,P350,long,B2,NA,Unparasitised,NA,FALSE,Core
6689,Paluma,P350,long,B2,NA,Unparasitised,NA,FALSE,Core
6690,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6691,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6692,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Core
6694,Paluma,P350,medium,B15,pallidifrons,Unparasitised,NA,FALSE,Core
6695,Paluma,P350,medium,B15,Drosophila sp. 1,Unparasitised,NA,FALSE,Core
6696,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
6697,Paluma,P350,medium,B15,NA,Diapriidae sp. 1,D1,TRUE,Core
6708,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6709,Paluma,P780,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6711,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6712,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6713,Paluma,P780,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6716,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6718,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6722,Paluma,P780,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6726,Paluma,P780,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6736,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6737,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6740,Paluma,P780,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6744,Paluma,P780,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6762,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
6763,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Core
6764,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
6765,Paluma,P350,short,B9,NA,Unparasitised,NA,FALSE,Core
6766,Paluma,P350,short,B9,birchii,Diapriidae sp. 1,D1,TRUE,Core
6767,Paluma,P350,short,B9,rubida,Unparasitised,NA,FALSE,Core
6768,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
6770,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
6771,Paluma,P350,short,B15,rubida,Unparasitised,NA,FALSE,Core
6772,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Core
6773,Paluma,P350,short,B15,rubida,Unparasitised,NA,FALSE,Core
6775,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
6776,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
6777,Paluma,P350,short,B15,NA,Unparasitised,NA,FALSE,Core
6778,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
6779,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
6781,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
6782,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
6783,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
6784,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
6785,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
6787,Paluma,P350,short,B1,rubida,Unparasitised,NA,FALSE,Core
6789,Paluma,P350,short,B1,rubida,Unparasitised,NA,TRUE,Enriching
6790,Paluma,P350,short,B1,Drosophila sp. 1,Unparasitised,NA,FALSE,Core
6791,Paluma,P350,short,B1,rubida,Asobara sp. 1,A1,TRUE,Core
6795,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
6802,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6803,Kirrama,K670,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6804,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6812,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6815,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6816,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6818,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6820,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6830,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
6832,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
6833,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
6834,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6836,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6837,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6838,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6839,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
6840,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6850,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6851,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6852,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6853,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6854,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6855,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6856,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6857,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6858,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6859,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Core
6860,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6861,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
6862,Kirrama,K390,short,B13,rubida,Unparasitised,NA,FALSE,Core
6864,Kirrama,K390,short,B13,rubida,Unparasitised,NA,FALSE,Core
6866,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6872,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6873,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6875,Kirrama,K390,short,B9,rubida,Unparasitised,NA,FALSE,Core
6880,Kirrama,K390,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6881,Kirrama,K390,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6902,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6903,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6906,Paluma,P590,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6909,Paluma,P590,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
6911,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6912,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
6914,Paluma,P590,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
6915,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6919,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6920,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
6925,Paluma,P590,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6927,Paluma,P590,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6929,Paluma,P590,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
6930,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Core
6931,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6932,Kirrama,K070,short,B1,pandora,Diapriidae sp. 1,D1,TRUE,Enriching
6933,Kirrama,K070,short,B1,rubida,Unparasitised,NA,FALSE,Core
6934,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6935,Kirrama,K070,short,B1,pseudoananassae,Unparasitised,NA,FALSE,Core
6936,Kirrama,K070,short,B1,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
6937,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Core
6938,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6939,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6940,Kirrama,K070,short,B1,rubida,Unparasitised,NA,TRUE,Enriching
6941,Kirrama,K070,short,B1,bipectinata,Unparasitised,NA,TRUE,Enriching
6942,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
6949,Kirrama,K390,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
